path,breed,split
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_198.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_141.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_185.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_55.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_140.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_132.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_87.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_156.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_31.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_68.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_175.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_69.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_189.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_35.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_cocker_spaniel\oxford_english_cocker_spaniel_8.jpg,english_cocker_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3040.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3420.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_533.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_4084.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3119.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1492.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3120.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1803.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3860.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3037.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3265.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_504.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1623.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_32.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1076.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1490.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1356.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3671.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1458.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2181.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3651.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_319.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3604.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1312.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3982.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1298.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1763.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3299.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2603.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3074.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3089.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2322.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_99.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_437.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_270.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3426.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3147.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_973.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1577.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1799.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3156.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2484.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_97.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3647.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_811.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2331.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_569.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_208.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2716.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1877.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2476.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2404.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_525.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_140.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2633.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_556.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2110.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2415.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_382.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1232.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1030.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1357.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1303.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_255.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1352.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_48.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1888.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1260.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_263.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2300.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1957.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2345.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2781.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1375.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_529.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1381.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3726.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_289.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3136.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1324.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3799.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3401.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_186.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_4359.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2608.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2397.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3159.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1078.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_4307.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_417.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2756.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2599.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2017.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3480.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_843.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1907.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1106.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_4055.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2497.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1277.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1249.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_1733.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2551.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_3055.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2133.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2905.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_foxhound\n02089973_2068.jpg,english_foxhound,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_4813.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_9958.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_920.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_10188.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_3599.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_8326.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_10147.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_9914.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_8515.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_3777.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_7575.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_5265.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_4051.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_8212.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_6660.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_5258.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_10303.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_4544.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_993.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_4972.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_10030.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_5435.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_9979.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_8253.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_4949.jpg,english_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\english_setter\n02100735_7525.jpg,english_setter,train
